placement_id,placement_name,line_item_name,revenue,imps,imps_blank,imps_default_error,imps_default_bidder,size
9730298,101705_USINT_BTF_300x250_34258176_4W,Resold Line Item,0.000000,7,0,0,7,300x250
11241299,101938_USINT_TBL_300x250_34258176_1M,Resold Line Item,0.005472,210,0,0,206,300x250
9012662,100242_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.021543,6,0,0,0,728x90
4519180,100820_USINT_BTF_300x250_34258176_1M,Resold Line Item,0.000394,11,0,0,10,300x250
4539522,100914_USINT_BTF_300x250_34258176_2W,Resold Line Item,0.000000,1,0,0,1,300x250
8421815,101571_USINT_ATF_300x250_34258176_1W,Resold Line Item,0.000000,0,0,0,0,300x250
4427012,100081_USINT_BTF_728x90_34258176_1W,Resold Line Item,0.000000,1,0,0,1,728x90
9011942,100198_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.190169,78,0,0,0,300x250
4541174,100842_USINT_BTF_300x250_34258176_4W,Resold Line Item,0.001655,4,0,0,0,300x250
4635995,100670_USINT_BTF_728x90_34258176_1W,Resold Line Item,0.000000,3,0,0,3,728x90
6214780,101342_USINT_BTF_300x250_34258176_3M,Resold Line Item,0.005776,105,0,0,102,300x250
4474464,100759_USINT_BTF_300x250_34258176_1M,Resold Line Item,0.017457,16,0,0,0,300x250
6398107,101378_USINT_BTF_728x90_34258176_1W,Resold Line Item,0.001818,3,0,0,2,728x90
5923976,101289_USINT_BTF_300x250_34258176_1W,Resold Line Item,0.005214,183,0,0,178,300x250
5983622,101304_USINT_BTF_728x90_34258176_1M,Resold Line Item,0.000965,5,0,0,0,728x90
9900816,101776_USINT_BTF_300x250_34258176_1W,Resold Line Item,0.031672,124,0,0,104,300x250
4614917,100420_USINT_BTF_300x250_34258176_5M,Resold Line Item,0.000000,2,0,0,0,300x250
4450173,100370_USINT_BTF_300x250_34258176_1M,Resold Line Item,0.002989,16,0,0,11,300x250
9026411,700089_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000000,0,0,0,0,160x600
9016885,100876_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000000,0,0,0,0,160x600
11417229,101954_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.247627,82,0,0,0,728x90
10435477,101281_USINT_INLINE_sizeless_34258176_1,Resold Line Item,0.000000,0,0,0,0,1x1
6523538,100551 Demand Fusion $1.10,Resold Line Item,0.000000,0,0,0,0,300x250
9804275,101728_USINT_MBL_300x250_34258176_1M,Resold Line Item,0.000000,7,0,0,7,300x250
4980745,101122_USINT_BTF_728x90_34258176_1W,Resold Line Item,0.006377,15,0,0,7,728x90
10118109,101820_USINT_ATF_728x90_34258176_2M,Resold Line Item,0.000000,7,0,0,7,728x90
4462284,100559_USINT_BTF_300x250_34258176_3W,Resold Line Item,0.002549,7,0,0,0,300x250
5019670,101131_USINT_BTF_300x250_34258176_4W,Resold Line Item,0.000000,1,0,0,1,300x250
10941981,101854_USINT_BTF_300x250_34258176_4,Resold Line Item,0.028402,115,0,0,93,300x250
6200060,101334_USINT_BTF_300x250_34258176_3M,Resold Line Item,0.001064,39,0,0,0,300x250
10371485,101860_USINT_BTF_728x90_34258176_1W,Resold Line Item,0.017214,113,0,0,100,728x90
4468241,100633_USINT_BTF_300x250_34258176_2M,Resold Line Item,0.000000,1,0,0,1,300x250
9011554,100067_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.051207,25,0,0,0,300x600
9025181,101565_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.259016,741,0,0,0,728x90
4448264,100309_USINT_BTF_160x600_34258176_2W,Resold Line Item,0.002525,9,0,0,6,160x600
6165781,101329_USINT_BTF_300x250_34258176_3M,Resold Line Item,0.054976,448,0,0,0,300x250
4469021,100614_USINT_ATF_300x250_34258176_2W,Resold Line Item,0.000000,0,0,0,0,300x250
4523658,100621_USINT_ATF_300x250_34258176_1W,Resold Line Item,0.002026,12,0,0,10,300x250
9842829,101739_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000000,0,0,0,0,300x250
4433908,100208_USINT_MBL_300x250_34258176_1M,Resold Line Item,0.031315,173,0,0,0,300x250
9733851,100888_USINT_BTF_728x90_34258176_1W,Resold Line Item,0.000000,5,0,0,5,728x90
7052305,101459_USINT_ATF_728x90_34258176_1M,Resold Line Item,0.000000,3,0,0,3,728x90
7463987,101531_USINT_BTF_300x250_34258176_1M,Resold Line Item,0.002645,35,0,0,0,300x250
9024848,101438_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000000,0,0,0,0,320x50
9024787,101122_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000000,0,0,0,0,300x600
8543213,101581_USINT_BTF_728x90_34258176_1M,Resold Line Item,0.015444,277,0,0,262,728x90
9875426,101763_USINT_BTF_728x90_34258176_1W,Resold Line Item,0.001064,15,0,1,13,728x90
7197845,101437_USINT_BTF_160x600_34258176_1M,Resold Line Item,0.000000,2,0,0,2,160x600
6600963,101421_USINT_BTF_300x250_34258176_1W,Resold Line Item,0.002165,15,0,0,0,300x250
6210753,700051_USINT_ATF_300x250_34258176_1M,Resold Line Item,0.000000,1,0,0,1,300x250
9012212,100370_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.075651,18,0,0,0,300x250
6339315,101358_USINT_BTF_300x250_34258176_1W,Resold Line Item,0.000000,8,0,0,8,300x250
9031114,700176_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.006300,8,0,0,0,728x90
4333622,100715_USINT_BTF_300x250_34258176_1M,Resold Line Item,0.000000,15,0,0,15,300x250
9527111,101644_USINT_BTF_300x250_34258176_3W,Resold Line Item,0.108042,1857,0,0,1775,300x250
6409420,101383_USINT_ATF_300x250_34258176_1W,Resold Line Item,0.005159,28,0,0,25,300x250
7493604,700414 Demand Fusion $1.10,Resold Line Item,0.014849,8,0,0,0,300x250
10025537,700351_USINT_ATF_728x90_34258176_1W,Resold Line Item,0.000921,1,0,0,0,728x90
9001844,100005_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.650352,201,0,0,0,728x90
8534064,101577_USINT_BTF_300x250_34258176_1M,Resold Line Item,0.000000,1,0,0,1,300x250
11056625,101918_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.295940,64,0,0,0,728x90
9024892,101465_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.013117,12,0,0,0,320x50
6130423,101320_USINT_BTF_300x250_34258176_3W,Resold Line Item,0.002760,49,0,0,0,300x250
6922962,100615 Demand Fusion,Resold Line Item,0.000000,0,0,0,0,728x90
9730295,101705_USINT_BTF_300x250_34258176_1W,Resold Line Item,0.000852,5,0,0,0,300x250
10775281,101892_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.007810,1,0,0,0,728x90
10372001,101861_USINT_MBL_300x250_34258176_1M,Resold Line Item,0.102075,429,0,0,401,300x250
4311878,100172_USINT_ATF_728x90_34258176_1W,Resold Line Item,0.002814,14,0,0,9,728x90
10857233,101896_USINT_ATF_300x250_34258176_1,Resold Line Item,0.031396,445,0,0,0,300x250
4467292,100599_USINT_BTF_300x250_34258176_4M,Resold Line Item,0.007100,10,0,0,9,300x250
9016244,100799_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000000,0,0,0,0,728x90
9753418,101724_USINT_BTF_300x250_34258176_1M,Resold Line Item,0.000000,6,0,0,6,300x250
9258475,RIV10008_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000000,0,0,0,0,320x50
5589461,101239_USINT_BTF_300x250_34258176_4W,Resold Line Item,0.014881,33,0,0,0,300x250
7651139,101556_USINT_TBL_300x250_34258176_1M,Resold Line Item,0.000000,21,0,0,21,300x250
4703345,100945_USINT_BTF_300x250_34258176_2W,Resold Line Item,0.012093,19,0,0,0,300x250
9812056,101745_USINT_BTF_300x250_34258176_1M,Resold Line Item,0.122583,1757,0,0,1671,300x250
10254670,101848_USINT_TBL_300x250_34258176_1M,Resold Line Item,0.001214,8,0,0,0,300x250
4415709,100020_USINT_BTF_728x90_ 34258176_1M,Resold Line Item,0.000000,1,0,0,1,728x90
4333712,100086_USINT_BTF_300x250_34258176_1M,Resold Line Item,0.003691,7,0,0,0,300x250
4530545,100956_USINT_ATF_300x250_34258176_1W,Resold Line Item,0.013887,471,0,0,455,300x250
4573048,100903_USINT_BTF_300X250_34258176_1M,Resold Line Item,0.011897,45,0,0,28,300x250
9360214,101643_USINT_BTF_300x250_34258176_1M,Resold Line Item,0.006663,115,0,0,105,300x250
4456689,100484_USINT_BTF_300x250_34258176_3M,Resold Line Item,0.010703,37,0,0,0,300x250
11205006,320x50_B4,Resold Line Item,0.166220,60,0,0,0,320x50
9024778,101191_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.002580,1,0,0,0,728x90
9410637,101658_USINT_BTF_300x250_34258176_3M,Resold Line Item,0.000000,2,0,0,2,300x250
9309293,101637_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000000,0,0,0,0,160x600
10372470,101247_USINT_INLINE_sizeless_34258176_1,Resold Line Item,0.014644,4,0,0,0,1x1
5619026,101247_USINT_BTF_300x250_34258176_4W,Resold Line Item,0.025212,104,0,0,77,300x250
4450170,100370_USINT_ATF_300x250_34258176_1M,Resold Line Item,0.016240,23,0,0,0,300x250
4450033,100357_USINT_BTF_300x250_34258176_2M,Resold Line Item,0.009747,30,0,0,23,300x250
9011612,100084_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.007740,1,0,0,0,728x90
7466182,101532_USINT_ATF_300x250_34258176_1W,Resold Line Item,0.000000,5,0,0,0,300x250
9730180,101707_USINT_MBL_300x250_34258176_1M,Resold Line Item,0.004769,58,0,0,0,300x250
9025558,700211_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000710,1,0,0,0,728x90
9016000,100621_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.008407,7,0,0,0,300x250
4450171,100370_USINT_ATF_160x600_34258176_1M,Resold Line Item,0.001582,18,0,0,14,160x600
9024095,101247_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.038756,27,0,0,0,300x250
4427016,100081_USINT_BTF_300x250_34258176_3W,Resold Line Item,0.000000,1,0,0,0,300x250
9890824,101770_USINT_TBL_300x250_34258176_1M,Resold Line Item,0.000950,167,0,0,166,300x250
9024921,101356_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.121657,40,0,0,0,300x250
5832661,101281_USINT_BTF_300x250_34258176_3W,Resold Line Item,0.054617,153,0,0,101,300x250
4427721,100084_USINT_ATF_300x250_34258176_1W,Resold Line Item,0.000000,2,0,0,2,300x250
4702852,100575_USINT_ATF_728x90_34258176_1W,Resold Line Item,0.000000,8,0,0,8,728x90
4518130,100920_USINT_BTF_300x250_34258176_2M,Resold Line Item,0.053363,122,0,0,82,300x250
9010862,100404_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.015148,4,0,0,0,728x90
9900790,101776_USINT_ATF_300x250_34258176_1M,Resold Line Item,0.096786,365,0,0,285,300x250
10003579,100877_USINT_PBJS_sizeless_34258176_2,Resold Line Item,0.006798,6,0,0,0,728x90
9025563,700232_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000000,0,0,0,0,320x100
7071356,101476_USINT_ATF_728x90_34258176_1M,Resold Line Item,0.000000,12,0,0,12,728x90
9745998,101711_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000000,0,0,0,0,320x50
5630128,100830_USINT_TBL_300x250_34258176_1M,Resold Line Item,0.002776,28,0,0,25,300x250
9025163,101542_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000000,0,0,0,0,728x90
7191361,101502_USINT_BTF_300x250_34258176_2W,Resold Line Item,0.000000,13,0,0,0,300x250
4623758,100204_USINT_MBL_300x250_34258176_1,Resold Line Item,0.062482,306,0,0,258,300x250
9841158,101747_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000114,1,0,0,0,300x600
9079362,RIV10001_USINT_BTF_160x600_34258176_1M,Resold Line Item,0.000000,23,0,0,23,160x600
9927331,700606_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000000,0,0,0,0,320x50
4695283,101062_USINT_BTF_300x250_34258176_2W,Resold Line Item,0.003088,6,0,0,0,300x250
4311871,100172_USINT_BTF_728x90_34258176_1M,Resold Line Item,0.000809,2,0,0,1,728x90
9032153,700393_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.021055,13,0,0,0,300x250
11319815,101946_USINT_BTF_300x250_34258176_1,Resold Line Item,0.063274,727,0,0,667,300x250
5331558,101182_USINT_BTF_300x250_34258176_1W,Resold Line Item,0.000000,18,0,0,18,300x250
4313235,100669_USINT_BTF_300x250_35212896_2RW1,Resold Line Item,0.000000,3,0,0,3,300x250
9929259,100022_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.004290,2,0,0,0,728x90
9025173,101560_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.117328,52,0,0,0,300x250
9023688,100956_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000000,0,0,0,0,320x50
4422622,100067_USINT_ATF_300x250_34258176_1W,Resold Line Item,0.001867,99,0,0,92,300x250
6073275,700084_USINT_MBL_300x250_34258176_1M,DD_IZEA_ALL_300x250_34206816_1,0.009000,18,0,0,0,300x250
4422205,100056_USINT_BTF_300x250_34258176_3W,Resold Line Item,0.006449,22,0,0,16,300x250
9024162,101309_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000000,0,0,0,0,728x90
4429016,100126_USINT_ATF_300x250_34258176_1M,Resold Line Item,0.023371,40,0,0,15,300x250
9032135,700388_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000000,0,0,0,0,320x50
9016494,100735_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000000,0,0,0,0,160x600
8999744,101529_USINT_BTF_300x250_34258176_4W,Resold Line Item,0.003498,211,0,0,209,300x250
6602015,100150 Demand Fusion $1.10,Resold Line Item,0.000000,0,0,0,0,160x600
6928652,101436_USINT_ATF_300x250_34258176_1M,Resold Line Item,0.010890,63,0,0,55,300x250
9025049,101507_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.005475,5,0,0,0,320x50
9755933,101691_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.012371,8,0,0,0,728x90
11088373,101893_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.062524,72,0,0,0,320x50
11054997,101918_USINT_BTF_300x250_34258176_1,Resold Line Item,0.039832,129,0,0,0,300x250
9026679,700104_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000000,0,0,0,0,300x250
9494755,101344_USINT_BTF_300x250_34258176_4W,Resold Line Item,0.000000,0,0,0,0,300x250
4446243,100259_USINT_BTF_300X250_34258176_3M,Resold Line Item,0.000553,3,0,0,0,300x250
6210766,700051_USINT_BTF_300x250_34258176_1W,Resold Line Item,0.002150,3,0,0,2,300x250
4435793,100198_USINT_BTF_160x600_34258176_2W,Resold Line Item,0.012538,27,0,0,18,160x600
4530543,100956_USINT_BTF_300x250_34258176_3M,Resold Line Item,0.000634,19,0,0,16,300x250
9012027,100335_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000000,0,0,0,0,300x600
4804856,100086_USINT_BTF_728x90_34258176_2M,Resold Line Item,0.000000,1,0,0,1,728x90
9024427,101342_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000000,0,0,0,0,320x50
4474687,100766_USINT_BTF_300x250_34258176_2W,Resold Line Item,0.000000,2,0,0,2,300x250
4455527,100442_USINT_BTF_300x250_34258176_2M,Resold Line Item,0.000000,2,0,0,2,300x250
9024844,101430_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000000,0,0,0,0,300x250
10093538,101817_USINT_BTF_300x250_34258176_2W,Resold Line Item,0.032656,225,0,0,194,300x250
8543217,101581_USINT_ATF_300x250_34258176_1M,Resold Line Item,0.007890,303,0,0,295,300x250
5990317,101026_USINT_MBL_300x250_34258176_1M,Resold Line Item,0.005074,925,0,1,919,300x250
9031111,700174_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.001780,2,0,0,0,728x90
4448812,100317_USINT_TBL_300x250_34258176_1M,Resold Line Item,0.002193,19,0,0,17,300x250
9031119,700182_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.079321,46,0,0,0,728x90
9846592,101750_USINT_ATF_728x90_34258176_1M,Resold Line Item,0.001299,35,0,0,34,728x90
4422226,100070_USINT_BTF_160x600_34258176_1W,Resold Line Item,0.006695,13,0,0,0,160x600
4850466,100812_USINT_TBL_300x250_34258176_1,Resold Line Item,0.002795,35,0,0,32,300x250
11265218,101942_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.154906,56,0,0,0,300x250
9912331,101781_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.076292,40,0,0,0,728x90
9964217,101795_USINT_TBL_300x250_34258176_1M,Resold Line Item,0.000000,1,0,0,1,300x250
10987803,101912_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.003502,1,0,0,0,160x600
9022896,101222_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000000,0,0,0,0,728x90
9729565,101701_USINT_BTF_300x250_34258176_3W,Resold Line Item,0.001737,11,0,0,9,300x250
9503856,101667_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000000,0,0,0,0,728x90
9012664,100244_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.011402,5,0,0,0,728x90
4435063,100247_USINT_BTF_300X250_34258176_1W,Resold Line Item,0.012759,40,0,0,26,300x250
9025563,700232_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000092,1,0,0,0,300x600
8569084,101585_USINT_TBL_300x250_34258176_1M,Resold Line Item,0.000462,7,0,0,6,300x250
4463408,100551_USINT_ATF_300x250_34258176_1M,Resold Line Item,0.006151,74,0,0,0,300x250
9024215,101332_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000000,0,0,0,0,160x600
11263308,101942_USINT_ATF_300x250_34258176_1,Resold Line Item,0.146881,1099,0,0,1016,300x250
9024989,101372_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.043552,15,0,0,0,160x600
9031201,700233_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.003440,2,0,0,0,728x90
4415744,100022_USINT_ATF_728x90_ 34258176_1W,Resold Line Item,0.003249,26,0,0,24,728x90
4448273,100309_USINT_ATF_300x250_34258176_1M,Resold Line Item,0.045974,71,0,0,42,300x250
10008172,101808_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.002580,1,0,0,0,728x90
5619023,101247_USINT_BTF_300x250_34258176_5M,Resold Line Item,0.068579,447,0,0,374,300x250
9026427,700098_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.049195,11,0,0,0,728x90
4493140,100091_USINT_BTF_300x250_34258176_3W,Resold Line Item,0.009032,10,0,0,0,300x250
9803694,101732_USINT_BTF_300x250_34258176_3M,Resold Line Item,0.027335,230,0,0,215,300x250
9010896,100430_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000000,0,0,0,0,320x100
9838033,100835_USINT_BTF_468x60_34258176_1M,Resold Line Item,0.000000,1,0,0,0,468x60
4955191,101062_USINT_ATF_300x250_34258176_2M,Resold Line Item,0.021867,79,0,0,58,300x250
9079359,RIV10001_USINT_BTF_300x250_34258176_1W,Resold Line Item,0.004618,28,0,0,23,300x250
4461028,100511_USINT_BTF_300x250_34258176_4W,Resold Line Item,0.000000,2,0,0,2,300x250
9026207,700034_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000342,1,0,0,0,728x90
10712329,101888_USINT_TBL_300x250_34258176_1M,Resold Line Item,0.002132,79,0,0,76,300x250
9024949,101360_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.077434,141,0,0,0,320x50
4476140,100769_USINT_BTF_300x250_34258176_2W,Resold Line Item,0.006887,30,0,0,22,300x250
10554537,101876_USINT_ATF_728x90_34258176_1,Resold Line Item,0.000765,64,0,0,63,728x90
10371993,101861_USINT_BTF_728x90_34258176_1W,Resold Line Item,0.000794,37,0,0,36,728x90
9812242,101739_USINT_BTF_300x250_34258176_1M,Resold Line Item,0.006085,89,0,0,84,300x250
9024152,101044_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.005180,2,0,0,0,300x600
11070217,101920_USINT_BTF_728x90_34258176_1,Resold Line Item,0.000869,16,0,0,15,728x90
9016733,100833_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.035575,15,0,0,0,300x250
9520157,101675_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000000,0,0,0,0,728x90
9024092,101241_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.018599,37,0,0,0,320x50
11091769,101922_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.009423,4,0,0,0,300x250
4539523,100914_USINT_BTF_300x250_34258176_3W,Resold Line Item,0.000000,0,0,0,0,300x250
4449690,100345_USINT_BTF_300X250_34258176_2M,Resold Line Item,0.000981,3,0,0,0,300x250
5440455,100884_USINT_BTF_300x250_34258176_7W,Resold Line Item,0.000000,28,0,0,0,300x250
4435805,100198_USINT_BTF_300x250_34258176_3M,Resold Line Item,0.003664,41,0,0,35,300x250
9395400,101653_USINT_BTF_300x250_34258176_2M,Resold Line Item,0.000000,84,0,0,84,300x250
6928658,101436_USINT_BTF_300x250_34258176_3M,Resold Line Item,0.011977,55,0,0,49,300x250
4584830,100791_USINT_ATF_300x250_34258176_1M,Resold Line Item,0.006152,65,0,0,59,300x250
4473851,100744_USINT_ATF_300x250_34258176_1W,Resold Line Item,0.000000,14,0,0,14,300x250
4503727,100852_USINT_BTF_300x250_34258176_3M,Resold Line Item,0.002543,7,0,0,5,300x250
9477351,101668_USINT_BTF_728x90_34258176_1W,Resold Line Item,0.000000,0,0,0,0,728x90
4703349,100945_USINT_BTF_300x250_34258176_2M,Resold Line Item,0.004839,46,0,0,0,300x250
7198202,101507_USINT_BTF_300x250_34258176_1M,Resold Line Item,0.017310,143,0,0,0,300x250
4476428,100784_USINT_ATF_300x250_34258176_1M,Resold Line Item,0.000000,0,0,0,0,300x250
5517563,100655_USINT_BTF_300x250_34258176_4M,Resold Line Item,0.004838,8,0,0,7,300x250
4435065,100247_USINT_BTF_300X250_34258176_3W,DD_IZEA_ALL_300x250_34206816_1,0.001500,3,0,0,0,300x250
9010692,100529_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.020454,12,0,0,0,300x250
10498438,101872_USINT_TBL_300x250_34258176_1M,Resold Line Item,0.000000,2,0,0,2,300x250
9010927,100444_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.017019,5,0,0,0,728x90
9879665,101763_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.007820,3,0,0,0,728x90
9026396,700071_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.008821,7,0,0,0,320x50
6165768,101328_USINT_BTF_300x250_34258176_3M,Resold Line Item,0.001064,6,0,0,0,300x250
4545457,100963_USINT_ATF_728x90_34258176_1W,Resold Line Item,0.000000,2,0,0,0,728x90
11430918,101958_USINT_ATF_728x90_34258176_1,Resold Line Item,0.001962,301,0,0,298,728x90
9117411,101626_USINT_BTF_300x250_34258176_3W,Resold Line Item,0.000822,17,0,0,16,300x250
4700840,101064_USINT_BTF_300x250_34258176_1M,Resold Line Item,0.000479,10,0,0,9,300x250
9879665,101763_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.118497,71,0,0,0,320x50
10107286,101817_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.476068,169,0,0,0,300x250
9079358,RIV10001_USINT_BTF_300x250_34258176_1M,Resold Line Item,0.003294,25,0,0,22,300x250
9030169,700331_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.048127,8,0,0,0,300x600
4580509,101016_USINT_BTF_300x250_34258176_2M,Resold Line Item,0.005972,14,0,0,0,300x250
4473396,100704_USINT_MBL_300x250_34258176_1M,Resold Line Item,0.114408,663,0,0,0,300x250
4456805,100486_USINT_ATF_728x90_34258176_1M,Resold Line Item,0.000000,11,0,0,11,728x90
9024991,101374_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000000,0,0,0,0,320x100
7182103,101499_USINT_BTF_300x250_34258176_1M,Resold Line Item,0.082312,296,0,0,258,300x250
9744258,101715_USINT_TBL_300x250_34258176_1M,Resold Line Item,0.000000,81,0,0,81,300x250
9026395,700070_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000000,0,0,0,0,320x50
9412542,101658_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.005150,5,0,0,0,320x50
4455524,100442_USINT_BTF_300x250_34258176_1M,Resold Line Item,0.000000,2,0,0,2,300x250
4449484,100339_USINT_BTF_300X250_34258176_2M,Resold Line Item,0.000000,5,0,0,5,300x250
7459933,101016_USINT_BTF_728x90_34258176_2W,Resold Line Item,0.012519,108,0,0,0,728x90
4474714,100723_USINT_BTF_300x250_34258176_2W,Resold Line Item,0.005348,18,0,0,0,300x250
4469735,100655_USINT_BTF_300x250_34258176_3M,Resold Line Item,0.000000,14,0,0,14,300x250
9024092,101241_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.001116,1,0,0,0,160x600
9509864,100985_USINT_BTF_300x250_34258176_7M,Resold Line Item,0.031191,1726,0,0,0,300x250
5106942,100880_USINT_BTF_300x250_34258176_3M,Resold Line Item,0.000000,3,0,0,3,300x250
9847089,101750_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.441076,141,0,0,0,300x250
9893389,700604_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.036380,30,0,0,0,300x250
11077229,101921_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000000,0,0,0,0,728x90
6213286,700109_USINT_BTF_728x90_34258176_1M,Resold Line Item,0.000000,28,0,0,28,728x90
5664874,101259_USINT_BTF_728x90_34258176_1W,Resold Line Item,1.299784,9703,0,0,9063,728x90
9024152,101044_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.119878,41,0,0,0,160x600
9016822,100866_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.010453,8,0,0,0,300x250
5561368,101227_USINT_ATF_728x90_34258176_1W,Resold Line Item,0.004468,28,0,0,0,728x90
4333707,100086_USINT_BTF_300x250_34258176_2W,Resold Line Item,0.002135,4,0,0,2,300x250
9032154,700394_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.030094,18,0,0,0,300x250
9744136,101717_USINT_ATF_300x250_34258176_1M,Resold Line Item,0.006531,141,0,0,137,300x250
6661983,100808 Demand Fusion,Resold Line Item,0.000000,0,0,0,0,728x90
9022749,101619_USINT_ATF_300x250_34258176_1M,Resold Line Item,0.007185,50,0,1,47,300x250
4179764,100251_USINT_BTF_300x250_34258176_1W,Resold Line Item,0.004395,19,0,0,0,300x250
9476334,101459_USINT_BTF_300x250_34258176_6W,Resold Line Item,0.000000,10,0,0,10,300x250
10119277,101821_USINT_BTF_300x250_34258176_1M,Resold Line Item,0.358302,2709,0,1,2524,300x250
9002308,100519_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.005388,1,0,0,0,728x90
10713696,101884_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000000,0,0,0,0,160x600
11223159,101934_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000000,0,0,0,0,320x50
7177138,101495_USINT_ATF_300x250_34258176_1W,Resold Line Item,0.000000,2,0,0,0,300x250
9011895,100172_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.012639,11,0,0,0,300x250
5503054,101211_USINT_BTF_300x250_34258176_3W,Resold Line Item,0.000000,2,0,0,0,300x250
9721762,100005_USINT_PBJS_sizeless_34258176_2,Resold Line Item,0.673734,217,0,0,0,320x50
