Date,Domain,"Ad Size","Ad Requests","Matched Ad Requests","Fill Rate","Estimated Net Earnings",eCPM
2018-01-18,thegoldensycamore.com,728x90,174,4,2.3,0,0.45
2018-01-18,momstestkitchen.com,728x90,195,1,0.51,0,1.75
2018-01-18,azula.com,320x100,5,1,20,0,1.73
2018-01-18,lorisculinarycreations.com,160x600,18,2,11.11,0,0.86
2018-01-18,couponistaqueen.com,300x250,226,1,0.44,0,1.7
2018-01-18,thepainteddrawer.com,320x100,6,4,66.67,0,0.42
2018-01-18,dailymayo.com,300x600,41,3,7.32,0,0.56
2018-01-18,larkscountryheart.com,160x600,8,1,12.5,0,1.64
2018-01-18,dimpleprints.com,728x90,228,2,0.88,0,0.81
2018-01-18,vicki-arnold.com,320x50,202,3,1.49,0,0.53
2018-01-18,sistersshoppingonashoestring.com,320x50,537,4,0.74,0,0.39
2018-01-18,smockityfrocks.com,320x50,305,2,0.66,0,0.78
2018-01-18,naturalsociety.com,320x100,18,5,27.78,0,0.31
2018-01-18,alifeinbalance.net,300x250,472,2,0.42,0,0.76
2018-01-18,houseologie.com,160x600,6,2,33.33,0,0.75
2018-01-18,eatprayrundc.com,320x50,226,3,1.33,0,0.5
2018-01-18,perfectskincareforyou.com,320x50,7,4,57.14,0,0.37
2018-01-18,aplaceforpitbulls.com,320x100,25,3,12,0,0.49
2018-01-18,thriftytstreasures.com,320x100,4,1,25,0,1.47
2018-01-18,cityfarmhouse.com,320x100,21,3,14.29,0,0.48
2018-01-18,cookwithkushi.com,320x100,12,5,41.67,0,0.29
2018-01-18,cantstayoutofthekitchen.com,320x100,14,4,28.57,0,0.36
2018-01-18,thedistractedmom.com,320x100,10,4,40,0,0.36
2018-01-18,pinoyrecipe.net,320x100,6,4,66.67,0,0.36
2018-01-18,themamasgirls.com,320x100,9,4,44.44,0,0.36
2018-01-18,thedoggyuniverse.com,728x90,330,1,0.3,0,1.43
2018-01-18,lifeofasouthernmom.com,160x600,14,2,14.29,0,0.72
2018-01-18,smockityfrocks.com,728x90,272,2,0.74,0,0.72
2018-01-18,scribblesandcrumbs.com,300x250,742,1,0.13,0,1.43
2018-01-18,instructionaltechtalk.com,320x100,4,4,100,0,0.36
2018-01-18,eclecticmomsense.com,320x100,5,4,80,0,0.36
2018-01-18,greenarrowtv.com,320x100,8,2,25,0,0.71
2018-01-18,dimpleprints.com,160x600,29,1,3.45,0,1.42
2018-01-18,toulouseandtonic.com,160x600,7,1,14.29,0,1.39
2018-01-18,momsoftulsa.com,300x250,234,1,0.43,0,1.39
2018-01-18,momsoftulsa.com,728x90,49,1,2.04,0,1.38
2018-01-18,homestead-and-survival.com,320x100,13,4,30.77,0,0.34
2018-01-18,lemonsqueezyhome.com,320x100,2,1,50,0,1.35
2018-01-18,balkanlunchbox.com,160x600,27,3,11.11,0,0.45
2018-01-18,industrystandarddesign.com,320x100,15,3,20,0,0.44
2018-01-18,inspiringsavings.com,320x100,14,3,21.43,0,0.44
2018-01-18,american-rails.com,320x100,18,2,11.11,0,0.62
2018-01-18,just-add-sprinkles.com,160x600,8,2,25,0,0.6
2018-01-18,thecraftedlife.com,320x100,3,1,33.33,0,1.19
2018-01-18,thedoggyuniverse.com,300x250,943,1,0.11,0,1.19
2018-01-18,scribblesandcrumbs.com,300x600,8,1,12.5,0,1.19
2018-01-18,simpleasthatblog.com,320x100,6,1,16.67,0,1.16
2018-01-18,rhapsodyinrooms.com,160x600,27,2,7.41,0,0.58
2018-01-18,savespendsplurge.com,320x100,8,4,50,0,0.29
2018-01-18,fromgatetoplate.com,300x600,10,1,10,0,1.14
2018-01-18,eatprayrundc.com,160x600,15,2,13.33,0,0.57
2018-01-18,shelivesfree.com,160x600,30,1,3.33,0,1.12
2018-01-18,summonerswar.co,320x100,57,6,10.53,0,0.19
2018-01-18,momitforward.com,320x100,5,4,80,0,0.28
2018-01-18,sevenclowncircus.com,160x600,29,2,6.9,0,0.55
2018-01-18,buildyourdreambody.com,160x600,10,2,20,0,0.55
2018-01-18,michalenecerqua.com,160x600,214,1,0.47,0,1.08
2018-01-18,neathousesweethome.com,320x100,7,2,28.57,0,0.54
2018-01-18,itbakesmehappy.com,320x100,4,3,75,0,0.36
2018-01-18,cleverpinkpirate.com,320x100,3,3,100,0,0.36
2018-01-18,newhousenewhomenewlife.com,320x100,5,3,60,0,0.36
2018-01-18,momhomeguide.com,320x100,6,3,50,0,0.36
2018-01-18,lovegrowswild.com,320x100,18,3,16.67,0,0.36
2018-01-18,thoughtsfromalice.com,320x100,5,3,60,0,0.36
2018-01-18,diyfunideas.com,320x100,8,1,12.5,0,1.05
2018-01-18,glutenfreefoodsmith.com,300x600,2,1,50,0,1.04
2018-01-18,conserve-energy-future.com,320x100,2,1,50,0,1.04
2018-01-18,its-fitting.com,160x600,19,1,5.26,0,1.04
2018-01-18,sweetcayenne.com,160x600,19,2,10.53,0,0.5
2018-01-18,traveling-cats.com,640x480,128,2,1.56,0,0.5
2018-01-18,realityblurred.com,320x100,2662,2,0.08,0,0.5
2018-01-18,7onashoestring.com,320x100,2,2,100,0,0.49
2018-01-18,larkscountryheart.com,300x600,22,1,4.55,0,0.97
2018-01-18,jessexplainsitall.com,320x50,48,2,4.17,0,0.48
2018-01-18,houseologie.com,300x600,16,1,6.25,0,0.96
2018-01-18,lifewithlevi.com,300x600,26,1,3.85,0,0.95
2018-01-18,healthygreenkitchen.com,320x50,15,1,6.67,0,0.95
2018-01-18,cmongetcrafty.com,320x100,10,3,30,0,0.32
2018-01-18,shelivesfree.com,320x50,2,1,50,0,0.93
2018-01-18,personalitypathways.com,728x90,82,1,1.22,0,0.92
2018-01-18,ahomewithpurpose.com,320x100,2,2,100,0,0.45
2018-01-18,smockityfrocks.com,300x600,14,1,7.14,0,0.89
2018-01-18,momhomeguide.com,160x600,57,1,1.75,0,0.86
2018-01-18,thestay-at-home-momsurvivalguide.com,320x100,14,1,7.14,0,0.81
2018-01-18,pillowthought.com,160x600,290,1,0.34,0,0.8
2018-01-18,informedsharing.com,300x250,317,3,0.95,0,0.27
2018-01-18,cleobuttera.com,320x100,27,1,3.7,0,0.77
2018-01-18,thedoggyuniverse.com,320x50,271,2,0.74,0,0.38
2018-01-18,its-fitting.com,300x600,46,1,2.17,0,0.76
2018-01-18,aproverbs31wife.com,320x100,3,2,66.67,0,0.36
2018-01-18,housewivesofriverton.com,320x100,2,2,100,0,0.36
2018-01-18,panlasangpinoymeatrecipes.com,320x100,6,2,33.33,0,0.36
2018-01-18,foodfashionandfun.com,160x600,5,1,20,0,0.72
2018-01-18,amyscreativeside.com,320x100,4,2,50,0,0.36
2018-01-18,refashionablylate.com,320x100,6,2,33.33,0,0.36
2018-01-18,thefitfork.com,320x100,16,2,12.5,0,0.36
2018-01-18,noshon.it,320x100,12,2,16.67,0,0.36
2018-01-18,shrinkingmomster.com,320x100,9,2,22.22,0,0.35
2018-01-18,hotairfrying.com,320x100,38,1,2.63,0,0.67
2018-01-18,sullengers.com,320x100,1,1,100,0,0.67
2018-01-18,earth911.com,320x100,27,2,7.41,0,0.32
2018-01-18,freshcrush.com,320x100,7,1,14.29,0,0.62
2018-01-18,moneysavingqueen.com,320x100,7,1,14.29,0,0.62
2018-01-18,thesportsdaily.com,320x100,2,1,50,0,0.62
2018-01-18,missiontosave.com,320x100,3,2,66.67,0,0.31
2018-01-18,siftandwhisk.com,320x100,2,2,100,0,0.3
2018-01-18,modernparentsmessykids.com,320x100,10,1,10,0,0.59
2018-01-18,smockityfrocks.com,300x250,450,2,0.44,0,0.3
2018-01-18,michalenecerqua.com,728x90,57,1,1.75,0,0.58
2018-01-18,kommineni.info,320x100,2,1,50,0,0.55
2018-01-18,craftideasweekly.com,320x100,2,2,100,0,0.27
2018-01-18,fitting-it-all-in.com,320x100,8,1,12.5,0,0.54
2018-01-18,disneyaddicts.com,320x100,10,1,10,0,0.54
2018-01-18,shockinglydelicious.com,320x100,5,1,20,0,0.54
2018-01-18,peekaboopages.com,320x100,4,1,25,0,0.54
2018-01-18,lovehomedesigns.com,320x100,14,1,7.14,0,0.54
2018-01-18,shwinandshwin.com,320x100,10,1,10,0,0.54
2018-01-18,kidsstuffworld.com,320x50,10,1,10,0,0.53
2018-01-18,ksitetv.com,320x100,4,2,50,0,0.25
2018-01-18,southyourmouth.com,160x600,8,1,12.5,0,0.5
2018-01-18,dishourtown.com,320x50,280,2,0.71,0,0.25
2018-01-18,prudentpennypincher.com,300x600,1,1,100,0,0.47
2018-01-18,mormonbuzzz.com,160x600,10,2,20,0,0.22
2018-01-18,southyourmouth.com,300x250,182,1,0.55,0,0.43
2018-01-18,lecturisiarome.ro,320x100,14,1,7.14,0,0.42
2018-01-18,curiousnut.com,320x100,8,1,12.5,0,0.36
2018-01-18,goingawesomeplaces.com,320x100,2,1,50,0,0.36
2018-01-18,sarahsbakestudio.com,320x100,3,1,33.33,0,0.36
2018-01-18,cuteasafox.com,320x100,1,1,100,0,0.36
2018-01-18,thecentsiblelife.com,320x100,2,1,50,0,0.36
2018-01-18,thebensonstreet.com,320x100,2,1,50,0,0.36
2018-01-18,craftremedy.com,320x100,1,1,100,0,0.36
2018-01-18,7onashoestring.com,300x600,35,1,2.86,0,0.36
2018-01-18,getcreativejuice.com,320x100,1,1,100,0,0.36
2018-01-18,sewcanshe.com,320x100,60,1,1.67,0,0.36
2018-01-18,jennifercooks.com,320x100,15,1,6.67,0,0.36
2018-01-18,jensfavoritecookies.com,320x100,2,1,50,0,0.36
2018-01-18,makermama.com,320x100,1,1,100,0,0.36
2018-01-18,alyssaandcarla.com,320x100,2,1,50,0,0.36
2018-01-18,naivecookcooks.com,320x100,9,1,11.11,0,0.36
2018-01-18,measuringflower.com,320x100,8,1,12.5,0,0.36
2018-01-18,thenerdswife.com,320x100,1,1,100,0,0.36
2018-01-18,mywomenstuff.com,320x100,5,1,20,0,0.36
2018-01-18,frysauceandgrits.com,320x100,3,1,33.33,0,0.36
2018-01-18,eatprayrundc.com,320x100,3,1,33.33,0,0.33
2018-01-18,7onashoestring.com,160x600,9,1,11.11,0,0.33
2018-01-18,jennycollier.com,320x100,6,1,16.67,0,0.33
2018-01-18,cookilicious.com,320x100,5,1,20,0,0.33
2018-01-18,familiesgotravel.com,320x100,9,1,11.11,0,0.31
2018-01-18,minareport.com,320x100,1,1,100,0,0.31
2018-01-18,coupon-wizards.com,320x50,7,1,14.29,0,0.31
2018-01-18,joshreads.com,320x50,6,1,16.67,0,0.29
2018-01-18,aboutallthings.com,320x50,11,1,9.09,0,0.29
2018-01-18,happydealhappyday.com,320x100,5,1,20,0,0.27
2018-01-18,lifeafterlaundry.com,320x100,1,1,100,0,0.24
2018-01-18,hattifant.com,320x100,2,1,50,0,0.23
2018-01-18,themomoftheyear.net,320x100,4,1,25,0,0.23
2018-01-18,wildflowerramblings.com,320x100,4,1,25,0,0.23
2018-01-18,thecottagemama.com,320x100,2,1,50,0,0.23
2018-01-18,badgehungry.com,320x100,4,1,25,0,0.23
2018-01-18,homemadeginger.com,320x100,3,1,33.33,0,0.23
2018-01-18,wokandskillet.com,320x100,3,1,33.33,0,0.1
2018-01-18,verybusymamablog.com,300x250,76,0,0,0,0
2018-01-18,keepinitkind.com,160x600,12,0,0,0,0
2018-01-18,greenevillesun.com,200x90,3,0,0,0,0
2018-01-18,keepinitkind.com,320x100,1,0,0,0,0
2018-01-18,macrotraveller.com,300x250,39,0,0,0,0
2018-01-18,geniabeme.com,160x600,11,0,0,0,0
2018-01-18,cookingforbusymums.com,320x100,1,0,0,0,0
2018-01-18,twosisterscrafting.com,300x600,1,0,0,0,0
2018-01-18,verybusymamablog.com,160x600,8,0,0,0,0
2018-01-18,savorystyle.com,320x50,24,0,0,0,0
2018-01-18,andshegames.com,320x50,7,0,0,0,0
2018-01-18,jessexplainsitall.com,160x600,2,0,0,0,0
2018-01-18,roadsidetravels.com,160x600,3,0,0,0,0
2018-01-18,thestonybrookhouse.com,300x600,2,0,0,0,0
2018-01-18,dailymayo.com,160x600,14,0,0,0,0
2018-01-18,sofestive.com,320x100,2,0,0,0,0
2018-01-18,thebakingbit.com,728x90,3,0,0,0,0
2018-01-18,crumbsandchaos.net,320x100,2,0,0,0,0
2018-01-18,thecolemines.com,728x90,174,0,0,0,0
2018-01-18,intheplayroom.co.uk,728x90,3478,0,0,0,0
2018-01-18,twosisterscrafting.com,320x50,5,0,0,0,0
2018-01-18,keepinitkind.com,300x600,29,0,0,0,0
2018-01-18,gimmedelicious.com,300x250,11,0,0,0,0
2018-01-18,savorystyle.com,300x250,67,0,0,0,0
2018-01-18,greenevillesun.com,728x90,8,0,0,0,0
2018-01-18,healthycanning.com,320x100,17,0,0,0,0
2018-01-18,jessexplainsitall.com,728x90,25,0,0,0,0
2018-01-18,italianbellavita.com,320x100,1,0,0,0,0
2018-01-18,livelovefruit.com,728x90,1,0,0,0,0
2018-01-18,the-military-guide.com,320x100,3,0,0,0,0
2018-01-18,newsbake.com,300x250,11320,0,0,0,0
2018-01-18,keepinitkind.com,320x50,13,0,0,0,0
2018-01-18,meetpenny.com,728x90,2,0,0,0,0
2018-01-18,peaceloveandsarah.com,300x250,57,0,0,0,0
2018-01-18,inspirationkitchen.com,320x100,3,0,0,0,0
2018-01-18,thegoldensycamore.com,320x100,1,0,0,0,0
2018-01-18,savorystyle.com,728x90,28,0,0,0,0
2018-01-18,livelovefruit.com,300x250,1,0,0,0,0
2018-01-18,shalommama.com,320x100,5,0,0,0,0
2018-01-18,thestonybrookhouse.com,300x250,2,0,0,0,0
2018-01-18,alifeinbalance.net,160x600,30,0,0,0,0
2018-01-18,jessexplainsitall.com,300x600,5,0,0,0,0
2018-01-18,thedoggyuniverse.com,160x600,2,0,0,0,0
2018-01-18,paintedfoxhome.com,728x90,3,0,0,0,0
2018-01-18,whilehewasnapping.com,320x100,1,0,0,0,0
2018-01-18,entertainment-focus.com,320x100,2,0,0,0,0
2018-01-18,onemamasdailydrama.com,320x100,2,0,0,0,0
2018-01-18,joshreads.com,300x250,2,0,0,0,0
2018-01-18,aboutallthings.com,728x90,61,0,0,0,0
2018-01-18,onetimethrough.com,320x100,1,0,0,0,0
2018-01-18,sprinklebakes.com,300x250,9,0,0,0,0
2018-01-18,informedsharing.com,320x50,54,0,0,0,0
2018-01-18,greenevillesun.com,300x250,8,0,0,0,0
2018-01-18,petswelcome.com,300x250,7,0,0,0,0
2018-01-18,apronstringsblog.com,320x100,1,0,0,0,0
2018-01-18,momstestkitchen.com,320x100,3,0,0,0,0
2018-01-18,produceonparade.com,320x100,25,0,0,0,0
2018-01-18,morningticker.com,320x100,1,0,0,0,0
2018-01-18,momhomeguide.com,300x600,67,0,0,0,0
2018-01-18,peaceloveandsarah.com,320x50,12,0,0,0,0
2018-01-18,simplyhappenstance.com,320x100,1,0,0,0,0
2018-01-18,simplyclarke.com,320x100,3,0,0,0,0
2018-01-18,newsbake.com,160x600,1,0,0,0,0
2018-01-18,dishourtown.com,160x600,10,0,0,0,0
2018-01-18,momsoftulsa.com,320x50,36,0,0,0,0
2018-01-18,nhltraderumors.me,300x250,4,0,0,0,0
2018-01-18,its-fitting.com,320x100,4,0,0,0,0
2018-01-18,meandmyinsanity.com,320x50,4,0,0,0,0
2018-01-18,thedoggyuniverse.com,300x600,8,0,0,0,0
2018-01-18,turtleboysports.com,320x100,4,0,0,0,0
2018-01-18,michalenecerqua.com,320x100,1,0,0,0,0
2018-01-18,rockymountaincooking.com,320x100,7,0,0,0,0
2018-01-18,adelightsomelife.com,320x100,1,0,0,0,0
2018-01-18,casutalaurei.ro,1x1,2565,0,0,0,0
2018-01-18,prudentpennypincher.com,300x250,17,0,0,0,0
2018-01-18,southyourmouth.com,300x600,2,0,0,0,0
2018-01-18,mooreapproved.com,320x100,3,0,0,0,0
2018-01-18,makingofamom.com,320x100,2,0,0,0,0
2018-01-18,bible-knowledge.com,728x90,1,0,0,0,0
2018-01-18,familyspice.com,320x100,3,0,0,0,0
2018-01-18,soccerhighlightstoday.com,300x250,8,0,0,0,0
2018-01-18,twosisterscrafting.com,728x90,1,0,0,0,0
2018-01-18,thestonybrookhouse.com,728x90,2,0,0,0,0
2018-01-18,conserve-energy-future.com,728x90,10,0,0,0,0
2018-01-18,perfectskincareforyou.com,320x100,2,0,0,0,0
2018-01-18,fullmontyleadership.com,320x50,28,0,0,0,0
2018-01-18,simplenaturedecorblog.com,728x90,12,0,0,0,0
2018-01-18,veggieandthebeastfeast.com,320x100,1,0,0,0,0
2018-01-18,intheplayroom.co.uk,300x250,7278,0,0,0,0
2018-01-18,vicki-arnold.com,320x100,1,0,0,0,0
2018-01-18,lifewithlevi.com,300x250,357,0,0,0,0
2018-01-18,livelovefruit.com,320x50,2,0,0,0,0
2018-01-18,lifewithlevi.com,160x600,94,0,0,0,0
2018-01-18,freeworkathomeguide.com,320x100,2,0,0,0,0
2018-01-18,adivineencounter.com,320x100,3,0,0,0,0
2018-01-18,glutenfreefoodsmith.com,320x100,2,0,0,0,0
2018-01-18,prepared-housewives.com,320x100,6,0,0,0,0
2018-01-18,southyourmouth.com,320x50,96,0,0,0,0
2018-01-18,newsbake.com,320x50,13292,0,0,0,0
2018-01-18,clutterinterrupted.com,300x250,3,0,0,0,0
2018-01-18,fromgatetoplate.com,300x250,190,0,0,0,0
2018-01-18,findingsilverpennies.com,320x100,1,0,0,0,0
2018-01-18,gracetable.org,160x600,1,0,0,0,0
2018-01-18,alifeinbalance.net,728x90,202,0,0,0,0
2018-01-18,thisheartofmineblog.com,320x100,1,0,0,0,0
2018-01-18,informedsharing.com,728x90,33,0,0,0,0
2018-01-18,momsoftulsa.com,160x600,2,0,0,0,0
2018-01-18,craft-o-maniac.com,320x100,1,0,0,0,0
2018-01-18,thewonderforest.com,320x100,2,0,0,0,0
2018-01-18,viralscape.com,320x50,1,0,0,0,0
2018-01-18,thestonybrookhouse.com,160x600,2,0,0,0,0
2018-01-18,sevenclowncircus.com,320x100,1,0,0,0,0
2018-01-18,delishdlites.com,728x90,8,0,0,0,0
2018-01-18,simplyhappenstance.com,160x600,20,0,0,0,0
2018-01-18,fromgatetoplate.com,160x600,7,0,0,0,0
2018-01-18,sub5zero.com,320x100,1,0,0,0,0
2018-01-18,cafelenormand.com,320x100,4,0,0,0,0
2018-01-18,thefrugalmillionaireblog.com,320x100,5,0,0,0,0
2018-01-18,myuncommonsliceofsuburbia.com,320x100,2,0,0,0,0
2018-01-18,fullmontyleadership.com,728x90,22,0,0,0,0
2018-01-18,freetimefrolics.com,320x100,1,0,0,0,0
2018-01-18,gracetable.org,300x600,5,0,0,0,0
2018-01-18,justinasgems.com,320x100,1,0,0,0,0
2018-01-18,mobilehomerepair.com,320x100,12,0,0,0,0
2018-01-18,lilacsandlonghorns.com,320x100,1,0,0,0,0
2018-01-18,faithalongtheway.com,320x100,2,0,0,0,0
2018-01-18,yesterdayontuesday.com,320x50,4,0,0,0,0
2018-01-18,lemon-sugar.com,300x250,12,0,0,0,0
2018-01-18,thebakingbit.com,300x250,1,0,0,0,0
2018-01-18,clutterinterrupted.com,320x100,1,0,0,0,0
2018-01-18,carissamiss.com,320x100,1,0,0,0,0
2018-01-18,fromgatetoplate.com,728x90,84,0,0,0,0
2018-01-18,girltalkhq.com,320x50,2,0,0,0,0
2018-01-18,usersub.com,300x250,4,0,0,0,0
2018-01-18,lorisculinarycreations.com,320x100,2,0,0,0,0
2018-01-18,scribblesandcrumbs.com,160x600,3,0,0,0,0
2018-01-18,girlintheredshoes.com,320x50,10,0,0,0,0
2018-01-18,weheartparties.com,320x100,5,0,0,0,0
2018-01-18,prudentpennypincher.com,728x90,11,0,0,0,0
2018-01-18,couponistaqueen.com,320x50,43,0,0,0,0
2018-01-18,newsbake.com,1x1,12715,0,0,0,0
2018-01-18,chasethewritedream.com,320x100,1,0,0,0,0
2018-01-18,kidsonaplane.com,320x100,3,0,0,0,0
2018-01-18,fourplusanangel.com,320x100,2,0,0,0,0
2018-01-18,howto-simplify.com,320x100,1,0,0,0,0
2018-01-18,glutenfreefoodsmith.com,160x600,4,0,0,0,0
2018-01-18,momsbistro.net,320x100,6,0,0,0,0
2018-01-18,apple-of-my-eye.com,320x50,35,0,0,0,0
2018-01-18,vitamin-sunshine.com,320x100,3,0,0,0,0
2018-01-18,paintedfoxhome.com,320x50,1,0,0,0,0
2018-01-18,greenevillesun.com,1x1,2,0,0,0,0
2018-01-18,thediyfoodie.com,320x100,2,0,0,0,0
2018-01-18,conceivesuccess.com,300x600,5,0,0,0,0
2018-01-18,whitbitskitchen.com,320x50,28,0,0,0,0
2018-01-18,foodmarriage.com,320x50,3,0,0,0,0
2018-01-18,beingmelody.com,320x100,2,0,0,0,0
2018-01-18,sweetandsavoryfood.com,320x50,441,0,0,0,0
2018-01-18,morewithlesstoday.com,320x50,34,0,0,0,0
2018-01-18,foodstorageandsurvival.com,320x100,2,0,0,0,0
2018-01-18,passrider.com,300x250,12,0,0,0,0
2018-01-18,intheplayroom.co.uk,320x50,8,0,0,0,0
2018-01-18,andersruff.com,320x100,1,0,0,0,0
2018-01-18,greenevillesun.com,320x50,6,0,0,0,0
2018-01-18,meijermadness.com,320x100,1,0,0,0,0
2018-01-18,fooddonelight.com,320x100,1,0,0,0,0
2018-01-18,babwnews.com,160x600,10,0,0,0,0
2018-01-18,lifewithlevi.com,728x90,68,0,0,0,0
2018-01-18,smockityfrocks.com,320x100,1,0,0,0,0
2018-01-18,ikream.com,320x100,2,0,0,0,0
2018-01-18,keepinitkind.com,300x250,540,0,0,0,0
2018-01-18,inspiremore.com,300x250,39,0,0,0,0
2018-01-18,athomewithnatalie.com,320x100,8,0,0,0,0
2018-01-18,gourmandeinthekitchen.com,320x100,5,0,0,0,0
2018-01-18,youknowyoulovefashion.com,320x100,4,0,0,0,0
2018-01-18,lets-get-together.com,320x100,2,0,0,0,0
2018-01-18,glutenfreeguidehq.com,320x100,2,0,0,0,0
2018-01-18,newsbake.com,728x90,6874,0,0,0,0
2018-01-18,roadsidetravels.com,300x250,47,0,0,0,0
2018-01-18,workingmommagic.com,320x100,3,0,0,0,0
2018-01-18,peaceloveandsarah.com,728x90,2,0,0,0,0
2018-01-18,twosisterscrafting.com,300x250,26,0,0,0,0
2018-01-18,aboutallthings.com,300x250,171,0,0,0,0
2018-01-18,penneylane.com,320x100,1,0,0,0,0
2018-01-18,nhltraderumors.me,728x90,2,0,0,0,0
2018-01-18,lorisculinarycreations.com,1x1,378,0,0,0,0
2018-01-18,myhumblekitchen.com,320x100,3,0,0,0,0
2018-01-18,heathersdish.com,320x100,2,0,0,0,0
2018-01-18,ourthriftyideas.com,320x100,3,0,0,0,0
2018-01-18,gimmedelicious.com,728x90,6,0,0,0,0
2018-01-18,sweetcayenne.com,320x100,1,0,0,0,0
2018-01-18,vgamerz.com,320x100,2,0,0,0,0
2018-01-18,stockpilingmoms.com,728x90,2,0,0,0,0
2018-01-18,theinscribermag.com,300x250,7,0,0,0,0
2018-01-18,blovelyevents.com,320x100,1,0,0,0,0
2018-01-18,simplygloria.com,320x100,2,0,0,0,0
2018-01-18,raegunramblings.com,320x50,13,0,0,0,0
2018-01-18,the2seasons.com,320x100,1,0,0,0,0
2018-01-18,michalenecerqua.com,300x600,8,0,0,0,0
2018-01-18,joshreads.com,728x90,1,0,0,0,0
2018-01-18,ldsliving.com,300x100,90,0,0,0,0
2018-01-18,reallyareyouserious.com,320x100,3,0,0,0,0
2018-01-18,informedsharing.com,160x600,2,0,0,0,0
2018-01-18,ldsliving.com,300x600,4175,0,0,0,0
2018-01-18,abirdandabean.com,320x50,4,0,0,0,0
2018-01-18,balkanlunchbox.com,320x100,1,0,0,0,0
2018-01-18,hairsprayandhighheels.net,728x90,1,0,0,0,0
2018-01-17,askamanager.org,728x90,799265,24920,3.12,26.05,1.05
2018-01-17,askamanager.org,160x600,1121992,25160,2.24,23.99,0.95
2018-01-17,askamanager.org,320x50,1139885,31003,2.72,23.77,0.77
2018-01-17,appunwrapper.com,300x250,2012357,16112,0.8,12.98,0.81
2018-01-17,askamanager.org,300x250,238735,7135,2.99,7.3,1.02
2018-01-17,tamaratattles.com,300x250,451253,5130,1.14,6.06,1.18
2018-01-17,thedroidguy.com,728x90,85979,3756,4.37,5.33,1.42
2018-01-17,trustedpsychicmediums.com,300x250,383916,6519,1.7,4.57,0.7
2018-01-17,solveyourtech.com,300x250,207327,4188,2.02,4.55,1.09
2018-01-17,sixsistersstuff.com,300x250,398415,4084,1.03,4.45,1.09
2018-01-17,cooksinfo.com,300x250,128717,4991,3.88,4.38,0.88
2018-01-17,crossingbroad.com,300x250,100116,3668,3.66,4.35,1.18
2018-01-17,powerpyx.com,300x250,164586,3601,2.19,3.3,0.92
2018-01-17,ldsliving.com,728x90,2889897,1377,0.05,3.15,2.29
2018-01-17,summonerswar.co,728x90,83638,3102,3.71,2.69,0.87
2018-01-17,dailyspikes.com,728x90,104218,5839,5.6,2.63,0.45
2018-01-17,heysigmund.com,300x250,116846,2927,2.51,2.41,0.82
2018-01-17,tamaratattles.com,320x50,95147,1664,1.75,2.3,1.38
2018-01-17,usersub.com,728x90,76459,5586,7.31,2.17,0.39
2018-01-17,sewcanshe.com,300x250,125357,2171,1.73,2.13,0.98
2018-01-17,callmepmc.com,300x250,155270,2604,1.68,2.12,0.81
2018-01-17,justsomething.co,300x250,176382,2300,1.3,2.03,0.88
2018-01-17,solveyourtech.com,160x600,20572,1608,7.82,1.96,1.22
2018-01-17,blogchef.net,300x250,64737,1760,2.72,1.96,1.11
2018-01-17,earth911.com,728x90,40600,1319,3.25,1.88,1.43
2018-01-17,ilovevegan.com,300x250,105770,1767,1.67,1.86,1.05
2018-01-17,trimestertalk.com,300x250,87082,2399,2.75,1.84,0.76
2018-01-17,askamanager.org,300x600,10894,1363,12.51,1.79,1.31
2018-01-17,abbeyskitchen.com,300x250,63494,1553,2.45,1.76,1.13
2018-01-17,solveyourtech.com,300x600,14238,1494,10.49,1.73,1.16
2018-01-17,thedroidguy.com,300x250,74862,1302,1.74,1.66,1.27
2018-01-17,badgehungry.com,728x90,63634,1360,2.14,1.62,1.19
2018-01-17,turtleboysports.com,300x250,520292,1891,0.36,1.61,0.85
2018-01-17,crossingbroad.com,728x90,29166,991,3.4,1.59,1.6
2018-01-17,conserve-energy-future.com,300x250,123826,1735,1.4,1.57,0.9
2018-01-17,solveyourtech.com,728x90,50580,1036,2.05,1.54,1.49
2018-01-17,bestlittlebaby.com,300x250,137962,1778,1.29,1.44,0.81
2018-01-17,tamaratattles.com,728x90,63861,1030,1.61,1.42,1.38
2018-01-17,appunwrapper.com,160x600,222996,1922,0.86,1.41,0.74
2018-01-17,cooksinfo.com,728x90,23947,1422,5.94,1.41,0.99
2018-01-17,homestead-and-survival.com,300x250,52527,1673,3.19,1.38,0.82
2018-01-17,naturalsociety.com,300x250,15098,986,6.53,1.31,1.33
2018-01-17,debatewise.org,300x250,51823,1710,3.3,1.28,0.75
2018-01-17,americanheritagecooking.com,300x250,49008,1166,2.38,1.26,1.08
2018-01-17,myrecipemagic.com,728x90,59894,1019,1.7,1.22,1.2
2018-01-17,sophisticatedallure.com,728x90,73095,1242,1.7,1.18,0.95
2018-01-17,sixsistersstuff.com,728x90,80767,896,1.11,1.15,1.28
2018-01-17,chipandco.com,300x250,71450,1244,1.74,1.15,0.92
2018-01-17,hairbuddha.net,300x250,68183,1205,1.77,1.14,0.94
2018-01-17,summonerswar.co,300x250,101341,1916,1.89,1.11,0.58
2018-01-17,sophisticatedallure.com,300x250,47791,1037,2.17,1.09,1.05
2018-01-17,tosimplyinspire.com,300x250,43344,983,2.27,1.06,1.08
2018-01-17,earth911.com,300x250,39668,842,2.12,1.05,1.25
