Date,Placements,Impressions,Revenue($),Viewable Impressions
2017-10-27,100005_SixSistersStuff.com_Cross Device,55954,84.96,9349
2017-10-27,100010_tone-and-tighten.com_Cross Device,3591,2.17,318
2017-10-27,100020_alittleclaireification.com_Cross Device,699,0.62,75
2017-10-27,100022_TheMamasGirls.com_Cross Device,2439,0.95,319
2017-10-27,100048_katiescucina.com_Cross Device,253,0.50,40
2017-10-27,100053_jensfavoritecookies.com_Cross Device,1987,1.82,324
2017-10-27,100060_lovegrowswild.com_Cross Device,7991,16.21,869
2017-10-27,100061_sullengers.com_Cross Device,1484,0.60,172
2017-10-27,100070_myuncommonsliceofsuburbia.com_Cross Device,703,0.38,162
2017-10-27,100079_Coupon-wizards.com_Cross Device,380,0.33,47
2017-10-27,100120_fooddonelight.com_Cross Device,680,0.59,65
2017-10-27,100121_BabesInHairland.com_Cross Device,1118,0.67,143
2017-10-27,100129_themomoftheyear.net_Cross Device,410,0.19,16
2017-10-27,100141_gourmandeinthekitchen.com_Cross Device,1419,1.25,39
2017-10-27,100154_healthygreenkitchen.com_Cross Device,493,0.46,89
2017-10-27,100158_home-ec101.com_Cross Device,3993,4.79,1004
2017-10-27,100187_simplyhappenstance.com_Cross Device,765,0.64,123
2017-10-27,100204_crafterhoursblog.com_Cross Device,574,0.45,84
2017-10-27,100213_raegunramblings.com_Cross Device,780,1.88,131
2017-10-27,100242_frysauceandgrits.com_Cross Device,438,0.47,45
2017-10-27,100264_apronstringsblog.com_Cross Device,895,0.82,32
2017-10-27,100293_andersruff.com_Cross Device,965,0.54,292
2017-10-27,100298_sergerpepper.com_Cross Device,1412,0.97,29
2017-10-27,100317_wildflowerramblings.com_Cross Device,1999,1.84,56
2017-10-27,100322_measuringflower.com_Cross Device,846,1.28,109
2017-10-27,100339_girllovesglam.com_Cross Device,2021,1.49,516
2017-10-27,100345_leslieannetarabella.com_Cross Device,1,0,1
2017-10-27,100349_cozycountryliving.com_Cross Device,1452,0.98,71
2017-10-27,100357_happyandblessedhome.com_Cross Device,835,0.45,75
2017-10-27,100387_entirelyeventfulday.com_Cross Device,158,0.19,41
2017-10-27,100404_sevenclowncircus.com_Cross Device,619,0.61,105
2017-10-27,100408_club.chicacircle.com_Cross Device,1922,1.33,38
2017-10-27,100420_craftsmandrive.com_Cross Device,53,0.06,25
2017-10-27,100424_CityFarmHouse.com_Cross Device,1908,2.26,138
2017-10-27,100444_migonishome.porch.com_Cross Device,12,0.01,6
2017-10-27,100485_eat-drink-love.com_Cross Device,1503,1.03,215
2017-10-27,100486_thenerdswife.com_Cross Device,1379,0.70,174
2017-10-27,100493_OurThriftyIdeas.com_Cross Device,843,0.69,200
2017-10-27,100499_dreambookdesign.com_Cross Device,128,0.15,35
2017-10-27,100511_athomewithnatalie.com_Cross Device,489,0.41,81
2017-10-27,100517_bakedinthesouth.com_Cross Device,1723,1.00,21
2017-10-27,100519_allthingsgd.com_Cross Device,889,0.72,138
2017-10-27,100528_carissamiss.com_Cross Device,141,0.09,18
2017-10-27,100529_foodstorageandsurvival.com_Cross Device,631,0.41,15
2017-10-27,100551_onelittleproject.com_Cross Device,75041,95.84,3029
2017-10-27,100559_FoodieMisadventures.com_Cross Device,2115,3.04,418
2017-10-27,100562_larkscountryheart.com_Cross Device,0,0,0
2017-10-27,100584_tosimplyinspire.com_Cross Device,2926,2.43,197
2017-10-27,100587_slowcookergourmet.net_Cross Device,20679,12.65,587
2017-10-27,100588_amyscreativeside.com_Cross Device,276,0.21,23
2017-10-27,100602_savvyhomemaking.com_Cross Device,128,0.22,24
2017-10-27,100614_weusecoupons.com_Cross Device,100,0.07,17
2017-10-27,100629_momstestkitchen.com_Cross Device,387,0.32,4
2017-10-27,100658_shrinkingkitchen.com_Cross Device,389,0.41,50
2017-10-27,100664_missiontosave.com_Cross Device,522,0.20,25
2017-10-27,100674_goingawesomeplaces.com_replacement,511,0.71,67
2017-10-27,100719_cornerstoneconfessions.com_Cross Device,870,0.62,137
2017-10-27,100720_layersofhappiness.com_Cross Device,8207,9.99,600
2017-10-27,100721_lilacsandlonghorns.com_Cross Device,159,0.12,31
2017-10-27,100722_savetosplurge.com_Cross Device,0,0,0
2017-10-27,100723_apple-of-my-eye.com_Cross Device,1484,1.80,641
2017-10-27,100744_ablossominglife.com_Cross Device,889,0.61,68
2017-10-27,100747_willivia.com_Cross Device,298,0.24,34
2017-10-27,100752_lifewithlevi.com_Cross Device,56,0.07,12
2017-10-27,100760_thecraftingnook.com_cross device,4814,1.02,152
2017-10-27,100765_sweetpenniesfromheaven.com_Cross Device,140,0.14,1
2017-10-27,100766_thegoldensycamore.com_Cross Device,446,0.24,75
2017-10-27,100776_gimmedelicious.com_Cross Device,2,0,0
2017-10-27,100778_meandmyinsanity.com_Cross Device,337,0.23,10
2017-10-27,100779_askamanager.org_Desktop,55478,248.56,13315
2017-10-27,100784_intheplayroom.co.uk_Cross Device,901,0.69,26
2017-10-27,100795_imalazymom.com_Cross Device,736,0.71,106
2017-10-27,100799_thebeautifulusefulproject.com_Cross Device,101,0.09,13
2017-10-27,100803_sandytoescreations.com_Cross Device,35,0.00,1
2017-10-27,100820_thisheartofmineblog.com_Cross Device,1291,0.90,145
2017-10-27,100848_workingmommagic.com_Cross Device,381,0.19,76
2017-10-27,100854_diyfunideas.com_Cross Device,2426,1.58,325
2017-10-27,100860_thedailyseam.com_Cross Device,408,0.18,115
2017-10-27,100867_michalenecerqua.com_Cross Device,102,0.11,2
2017-10-27,100873_americanheritagecooking.com_Cross Device,3551,5.76,19
2017-10-27,100874_thecottagemama.com_Cross Device,1687,1.11,414
2017-10-27,100880_creatingandco.com_Cross Device,88,0.07,32
2017-10-27,100884_momhomeguide.com_Cross Device,3058,2.60,215
2017-10-27,100888_thebensonstreet.com_Cross Device,441,0.40,49
2017-10-27,100903_shockinglydelicious.com_Cross Device,2022,2.52,257
2017-10-27,100906_veggieandthebeastfeast.com_Cross Device,842,0.72,75
2017-10-27,100910_thecentsiblelife.com_Cross Device,875,0.59,60
2017-10-27,100918_ahomewithpurpose.com_Cross Device,930,0.64,152
2017-10-27,100920_hairbuddha.net_Cross Device,6149,4.15,497
2017-10-27,100924_glutenfreeguidehq.com_Cross Device,0,0,0
2017-10-27,100927_pinoyrecipe.net_Cross Device,1598,0.33,101
2017-10-27,100932_busy-mommy.com_Cross Device,445,0.18,100
2017-10-27,100943_freetimefrolics.com_Cross Device,18,0.03,3
2017-10-27,100955_morewithlesstoday.com_Cross Device,2266,2.92,122
2017-10-27,100956_solveyourtech.com_Cross Device,14928,36.25,8771
2017-10-27,100975_basilmomma.com_Cross Device,334,0.26,17
2017-10-27,100985_udupi-recipes.com_Cross Device,3050,0.78,688
2017-10-27,100989_marvellous-provence.com_Cross Device,778,0.72,306
2017-10-27,100994_gingersnapcrafts.com_Cross Device,1741,1.26,215
2017-10-27,100996_sowanddipity.com_Cross Device,325,0.46,62
2017-10-27,101015_geniabeme.com_Cross Device,47,0.07,0
2017-10-27,101016_kidsonaplane.com_Cross Device,495,1.34,266
2017-10-27,101017_thewonderforest.com_Cross Device,3538,3.76,212
2017-10-27,101025_appunwrapper.com_Cross Device,1,0,0
2017-10-27,101026_sprinklebakes.com_Cross Device,4053,5.15,566
2017-10-27,101028_abirdandabean.com_Cross Device,144,0.10,2
2017-10-27,101035_mormonbuzzz.com_Cross Device,104,0.07,44
2017-10-27,101044_jennasuedesign.com/blog_Cross Device,508,0.63,73
2017-10-27,101052_bitesizedbiggie.com_Cross Device,925,0.69,233
2017-10-27,101058_simplyfrugal.ca_Cross Device,0,0,0
2017-10-27,101084_cultofmoney.com_Cross Device,61,0.06,10
2017-10-27,101085_weheartparties.com_Cross Device,583,0.24,481
2017-10-27,101086_thestay-at-home-momsurvivalguide.com_Cross Device,1016,0.93,351
2017-10-27,101096_fabnfree.com_Cross Device,3021,2.68,106
2017-10-27,101110_thislilpiglet.net_Cross Device,534,0.31,28
2017-10-27,101114_lets-get-together.com_Cross Device,1923,1.77,170
2017-10-27,101120_loveoffamilyandhome.net_Cross Device,471,0.74,101
2017-10-27,101122_pneumaticaddict.com_Cross Device,419,0.30,82
2017-10-27,101126_homemadeginger.com_Cross Device,962,0.35,47
2017-10-27,101133_thedistractedmom.com_Cross Device,359,0.37,41
2017-10-27,101134_trimestertalk.com_Cross Device,8669,4.86,3112
2017-10-27,101149_morenascorner.com_Cross Device,556,0.38,79
2017-10-27,101173_SimpleSewingProjects.com_Cross Device,865,0.29,138
2017-10-27,101177_refurbished-ideas.com_Cross Device,187,0.13,77
2017-10-27,101190_lifeofasouthernmom.com_Cross Device,75,0.22,23
2017-10-27,101211_mariahspleasingplates.com_Cross Device,137,0.15,8
2017-10-27,101240_HoneysQuilling.com_Cross Device,178,0.06,31
2017-10-27,101241_oursmallhours.com_Cross Device,748,0.31,15
2017-10-27,101247_cleobuttera.com_Cross Device,2862,2.47,144
2017-10-27,101251_michigansavingandmore.com_Cross Device,145,0.07,10
2017-10-27,101259_onlinefanatic.com_Cross Device,5803,1.42,282
2017-10-27,101261_crochetstreet.com_Cross Device,138,0.05,18
2017-10-27,101292_applythelawofattraction.com_Cross Device,3409,2.10,2144
2017-10-27,101307_higherperspectives.com_Mobile,0,0,0
2017-10-27,101333_thefitfork.com_Cross Device,277,0.24,55
2017-10-27,101339_beathem.org_Cross Device,296,0.19,41
2017-10-27,101342_cafelenormand.com_Cross Device,2173,0.82,114
2017-10-27,101344_simplymadewithlove.blogspot.com_Cross Device,1905,0.21,96
2017-10-27,101345_chasethewritedream.com_Cross Device,435,0.44,16
2017-10-27,101346_thecolemines.com_Cross Device,66,0.07,12
2017-10-27,101383_theabroadguide.com_Cross Device,1833,1.53,175
2017-10-27,101391_thefrugalmillionaireblog.com_Cross Device,608,0.52,95
2017-10-27,101393_naivecookcooks.com_Cross Device,1378,1.72,53
2017-10-27,101418_andshegames.com_Cross Device,33,0.22,13
2017-10-27,101419_Newsbake.com - In Article Above Comments,10767,2.40,2395
2017-10-27,101421_clairebrodydesigns.com_Cross Device,571,0.58,82
2017-10-27,101425_vodkaandbiscuits.com_Cross Device,1334,1.05,44
2017-10-27,101430_Earthables.com_Desktop,1,0,0
2017-10-27,101431_johnpavlovitz.com_Cross Device,22663,22.92,1688
2017-10-27,101437_bruisedpassports.com_Cross Device,1582,1.27,306
2017-10-27,101441_inspiremore.com_Below Article,0,0,0
2017-10-27,101441_inspiremore.com_Mobile Static V2 Headline,2,0,1
2017-10-27,101468_livinginretrospect.com_Cross Device,392,0.22,53
2017-10-27,101476_jojocrews.com_Cross Device,1642,0.73,406
2017-10-27,101507_coolcrafts.com_Cross Device,1809,1.02,45
2017-10-27,101513_trendingrecord.com_Cross Device,0,0,0
2017-10-27,101529_preparetoserve.com_Cross Device,351,0.14,41
2017-10-27,101548_mobilestrikedata.com_Cross Device,220,0.17,33
2017-10-27,101554_thebellyrulesthemind.net_Cross Device,2119,0.71,310
2017-10-27,101575_financetwitter.com_Cross Device,1489,0.65,138
2017-10-27,101577_trimesterfashion.com_Cross Device,668,0.31,158
2017-10-27,101585_vikingswarofclansdata.com_Cross Device,761,0.93,181
2017-10-27,101590_capitolromance.com_Cross Device,437,0.41,36
2017-10-27,101600_mommyskitchen.net_Cross Device,2336,2.55,488
2017-10-27,101626_youputiton.com_Cross Device,7,0.00,2
2017-10-27,101675_dachshundreport.com_Cross Device,19,0.00,7
2017-10-27,101694_whiskaffair.com_Cross Device,2473,1.06,265
2017-10-27,101701_fitting-it-all-in.com_Cross Device,1613,2.01,184
2017-10-27,101702_doesitreallywork.org_Cross Device,8101,10.64,2049
2017-10-27,101710_blogchef.net_Cross Device,3408,3.77,914
2017-10-27,101717_getdatgadget.com_Cross Device,1384,0.40,167
2017-10-27,101724_barrentobeautiful.com_Cross Device,171,0.07,5
2017-10-27,101728_cookwithkushi.com_Cross Device,860,0.44,111
2017-10-27,101746_meijermadness.com_Cross Device,1203,1.70,334
2017-10-27,101747_theviveur.com_Cross Device,397,0.31,83
2017-10-27,101766_PoshonPennies.com_Desktop,2,0.00,2
2017-10-27,101766_PoshonPennies.com_Mobile,0,0,0
2017-10-27,101771_foodiefather.net_Cross Device,5,0.00,1
2017-10-27,101776_cooksinfo.com_Cross Device,806,1.52,147
2017-10-27,101777_healthycanning.com_Cross Device,4699,2.79,241
2017-10-27,101802_cozinhalegal.com.br_Cross Device,7647,3.75,1470
2017-10-27,101808_jbklutse.com_Cross Device,8,0,1
2017-10-27,101820_hotairfrying.com_Cross Device,1132,0.99,155
2017-10-27,101862_shakeuplearning.com_Cross Device,5,0.01,0
2017-10-27,101864_daily-affair.com_Cross Device,29,0.02,9
2017-10-27,101868_industrystandarddesign.com_Cross Device,2,0,0
2017-10-27,101875_tamaratattles.com_Cross Device,0,0,0
2017-10-27,101890_blog.myrecipemagic.com_Cross Device,11,0.01,11
2017-10-27,101890_blog.myrecipemagic.com_Mobile,196,0.03,78
2017-10-27,101909_soccerhighlightstoday.com_Cross Device,3338,4.19,1151
2017-10-27,101913_thepinterestedparent.com_Cross Device,1,0,0
2017-10-27,101919_the5krunner.com_Cross Device,2246,1.60,317
2017-10-27,101924_howtobeperfectwoman.com_Cross Device,48,0.02,4
2017-10-27,101929_powerpyx.com_Cross Device,0,0,0
2017-10-27,101931_epicgardening.com_Cross Device,1,0,0
2017-10-27,101933_realityblurred.com_Cross Device,1,0,0
2017-10-27,101937_yettio.com_Desktop,110,0.02,107
2017-10-27,101937_yettio.com_Mobile,96,0.00,32
2017-10-27,101941_youknowdogs.com_Cross Device,9001,2.52,991
2017-10-27,101946_conceivesuccess.com_Cross Device,5789,1.57,811
2017-10-27,101953_dailyjelly.com All devices,0,0,0
2017-10-27,101962_insidethemagic.net_Cross Device,3,0,0
2017-10-27,101965_crossingbroad.com_Cross Device,2,0,1
2017-10-27,101969_ksitetv.com_Cross Device,3839,1.03,284
2017-10-27,101976_entertainment-focus.com_Cross Device,1898,1.30,240
2017-10-27,101977_petswelcome.com_Cross Device,517,0.64,148
2017-10-27,101982_revolutionradio.org_Cross Device,2313,1.81,674
2017-10-27,101983_breakingsoup.com_Cross Device,3044,4.13,2967
2017-10-27,101990_spartareport.com_Desktop,1925,14.41,1921
2017-10-27,101990_spartareport.com_Mobile,0,0,0
2017-10-27,101991_iheartdrama.tv_Desktop,2,0,2
2017-10-27,101995_simplyhealth.io_Mobile,0,0,0
2017-10-27,102000_pilatesandyogafitness.com_Desktop,0,0,0
2017-10-27,102000_pilatesandyogafitness.com_Mobile,0,0,0
2017-10-27,102003_dailyhealthpost.com_Mobile,18652,11.72,687
2017-10-27,102009_besttoeat.com_Cross Device,2784,1.11,451
2017-10-27,102019_friendproject.net_Desktop,708,0.21,532
2017-10-27,102019_friendproject.net_Mobile,2,0,0
2017-10-27,102021_abbeyskitchen.com_8ad671fa-f3da-4c7e-897b-704a04aabc50,0,0,0
2017-10-27,102021_abbeyskitchen.com_Cross Device,4535,1.75,98
2017-10-27,102022_greenarrowtv.com_Cross Device,12703,1.52,1015
2017-10-27,102031_flashtvnews.com_Cross Device,2065,0.36,66
2017-10-27,102033_mustardseedmoney.com_Cross Device,699,0.88,69
2017-10-27,700013_wokandskillet.com_Cross Device,332,0.22,18
2017-10-27,700021_designeddecor.com_Cross Device,858,0.65,70
2017-10-27,700029_eclecticmomsense.com_Cross Device,394,0.24,13
2017-10-27,700055_blueyonderurbanfarms.com_Cross Device,94,0.25,13
2017-10-27,700060_freshcrush.com_Cross Device,547,0.48,109
2017-10-27,700062_utahsadventurefamily.com_Cross Device,718,0.69,77
2017-10-27,700069_abccreativelearning.com_Cross Device,809,0.74,45
2017-10-27,700070_nessamakes.com_Cross Device,105,0.21,21
2017-10-27,700098_casutalaurei.ro_Cross Device,844,0.05,107
2017-10-27,700112_thefragglemomma.com_Cross Device,143,0.28,47
2017-10-27,700113_lizoncall.com_Cross Device,1586,1.04,233
2017-10-27,700118_happydealhappyday.com_Cross Device,1596,0.88,244
2017-10-27,700122_rhapsodyinrooms.com_Cross Device,70,0.11,3
2017-10-27,700165_lizs-early-learning-spot.com_Cross Device,72,0.11,5
2017-10-27,700176_dearcreatives.com_Cross Device,268,0.18,43
2017-10-27,700182_thechroniclesofhome.com_Cross Device,654,0.68,171
2017-10-27,700201_thehoneycombhome.com_Cross Device,590,0.24,76
2017-10-27,700206_justinasgems.com_Cross Device,396,0.27,47
2017-10-27,700208_merrypad.com_Cross Device,404,0.24,120
2017-10-27,700210_theshirleyjourney.com_Cross Device,366,0.20,7
2017-10-27,700234_thestonybrookhouse.com_Cross Device,577,0.40,70
2017-10-27,700254_lifeanchored.com_Cross Device,137,0.07,2
2017-10-27,700288_classycurlies.com_Cross Device,57,0.08,12
2017-10-27,700328_thehillhangout.com_Cross Device,427,0.42,18
2017-10-27,700339_thetechieguy.com_Cross Device,804,0.64,158
2017-10-27,700345_rockymountaincooking.com_Cross Device,88,0.09,1
2017-10-27,700347_whilecamdensleeps.com_Cross Device,451,0.33,8
2017-10-27,700356_justalittlecreativity.com_Cross Device,699,0.48,52
2017-10-27,700357_frugalfindsduringnaptime.com_Cross Device,0,0,0
2017-10-27,700361_anallievent.com_Cross Device,1749,2.54,66
2017-10-27,700378_craftandtell.com_Cross Device,134,0.05,34
2017-10-27,700385_addicted2recipes.com_Cross Device,1229,0.55,270
2017-10-27,700386_lovingchristministries.com_Cross Device,275,0.32,58
2017-10-27,700393_azgrabaplate.com_Cross Device,1038,0.62,160
2017-10-27,700394_preppyrunner.com_Cross Device,1001,1.70,164
2017-10-27,700405_stowandtellu.com_Cross Device,539,0.46,29
2017-10-27,700415_6milesdaily.com_Cross Device,0,0,0
2017-10-27,700417_craftytuts.com_Cross Device,1454,0.77,110
2017-10-27,700420_underatexassky.com_Cross Device,229,0.30,14
2017-10-27,700421_karagorski.com_Cross Device,29,0.02,0
2017-10-27,700432_homestead-acres.com_Cross Device,895,0.82,117
2017-10-27,700434_oursundaycafe.com_Cross Device,43,0.03,3
2017-10-27,700439_thediyfoodie.com_Cross Device,581,0.59,46
2017-10-27,700597_junquecottage.com_Cross Device,210,0.11,22
2017-10-28,100005_SixSistersStuff.com_Cross Device,69246,103.66,11514
2017-10-28,100010_tone-and-tighten.com_Cross Device,3678,2.73,316
2017-10-28,100020_alittleclaireification.com_Cross Device,875,0.52,73
2017-10-28,100022_TheMamasGirls.com_Cross Device,2796,2.06,376
2017-10-28,100048_katiescucina.com_Cross Device,246,0.85,30
2017-10-28,100053_jensfavoritecookies.com_Cross Device,2281,2.12,361
2017-10-28,100060_lovegrowswild.com_Cross Device,9027,16.10,992
2017-10-28,100061_sullengers.com_Cross Device,481,0.08,80
2017-10-28,100070_myuncommonsliceofsuburbia.com_Cross Device,797,0.44,149
2017-10-28,100079_Coupon-wizards.com_Cross Device,336,0.27,34
2017-10-28,100120_fooddonelight.com_Cross Device,1068,0.84,108
2017-10-28,100121_BabesInHairland.com_Cross Device,1322,1.06,183
2017-10-28,100129_themomoftheyear.net_Cross Device,564,0.53,15
2017-10-28,100141_gourmandeinthekitchen.com_Cross Device,1394,1.49,31
2017-10-28,100154_healthygreenkitchen.com_Cross Device,558,0.62,98
2017-10-28,100158_home-ec101.com_Cross Device,4519,6.13,1196
2017-10-28,100187_simplyhappenstance.com_Cross Device,747,0.50,122
2017-10-28,100194_southyourmouth.com_Cross Device,0,0,0
2017-10-28,100204_crafterhoursblog.com_Cross Device,657,0.41,75
2017-10-28,100213_raegunramblings.com_Cross Device,717,1.64,141
2017-10-28,100242_frysauceandgrits.com_Cross Device,399,0.30,47
2017-10-28,100264_apronstringsblog.com_Cross Device,905,1.06,49
2017-10-28,100293_andersruff.com_Cross Device,841,0.58,240
2017-10-28,100298_sergerpepper.com_Cross Device,1487,1.23,21
2017-10-28,100317_wildflowerramblings.com_Cross Device,1873,1.55,35
2017-10-28,100322_measuringflower.com_Cross Device,1034,1.08,138
2017-10-28,100339_girllovesglam.com_Cross Device,2288,1.45,549
2017-10-28,100345_leslieannetarabella.com_Cross Device,0,0,0
2017-10-28,100349_cozycountryliving.com_Cross Device,2340,1.57,102
2017-10-28,100357_happyandblessedhome.com_Cross Device,681,0.45,62
2017-10-28,100387_entirelyeventfulday.com_Cross Device,177,0.15,46
2017-10-28,100404_sevenclowncircus.com_Cross Device,589,0.28,104
2017-10-28,100408_club.chicacircle.com_Cross Device,1966,0.99,41
2017-10-28,100420_craftsmandrive.com_Cross Device,56,0.13,18
2017-10-28,100424_CityFarmHouse.com_Cross Device,2747,4.14,195
2017-10-28,100444_migonishome.porch.com_Cross Device,18,0.01,7
2017-10-28,100485_eat-drink-love.com_Cross Device,1846,1.41,259
2017-10-28,100486_thenerdswife.com_Cross Device,1445,0.94,156
2017-10-28,100493_OurThriftyIdeas.com_Cross Device,751,0.28,195
2017-10-28,100498_carrieelle.com_Cross Device,2,0.00,0
2017-10-28,100499_dreambookdesign.com_Cross Device,144,0.13,23
2017-10-28,100511_athomewithnatalie.com_Cross Device,571,0.35,77
2017-10-28,100517_bakedinthesouth.com_Cross Device,2502,2.32,30
2017-10-28,100519_allthingsgd.com_Cross Device,857,0.80,182
2017-10-28,100528_carissamiss.com_Cross Device,158,0.11,22
2017-10-28,100529_foodstorageandsurvival.com_Cross Device,722,0.48,22
2017-10-28,100551_onelittleproject.com_Cross Device,78126,112.54,2760
2017-10-28,100559_FoodieMisadventures.com_Cross Device,2872,2.88,567
2017-10-28,100562_larkscountryheart.com_Cross Device,0,0,0
2017-10-28,100584_tosimplyinspire.com_Cross Device,3687,2.10,232
2017-10-28,100587_slowcookergourmet.net_Cross Device,17449,9.78,545
2017-10-28,100588_amyscreativeside.com_Cross Device,300,0.18,25
2017-10-28,100602_savvyhomemaking.com_Cross Device,174,0.14,22
2017-10-28,100614_weusecoupons.com_Cross Device,100,0.04,22
2017-10-28,100621_lynnskitchenadventures.com_Cross Device,0,0,0
2017-10-28,100629_momstestkitchen.com_Cross Device,501,0.29,0
2017-10-28,100658_shrinkingkitchen.com_Cross Device,467,0.29,68
2017-10-28,100664_missiontosave.com_Cross Device,504,0.19,22
2017-10-28,100674_goingawesomeplaces.com_replacement,502,0.76,83
2017-10-28,100719_cornerstoneconfessions.com_Cross Device,662,0.58,129
2017-10-28,100720_layersofhappiness.com_Cross Device,10532,12.55,791
2017-10-28,100721_lilacsandlonghorns.com_Cross Device,185,0.15,34
2017-10-28,100722_savetosplurge.com_Cross Device,3,0,0
2017-10-28,100723_apple-of-my-eye.com_Cross Device,1047,2.38,459
2017-10-28,100744_ablossominglife.com_Cross Device,1045,0.45,89
2017-10-28,100747_willivia.com_Cross Device,358,0.15,36
2017-10-28,100752_lifewithlevi.com_Cross Device,48,0.04,7
2017-10-28,100760_thecraftingnook.com_cross device,6403,1.53,244
2017-10-28,100765_sweetpenniesfromheaven.com_Cross Device,151,0.27,3
2017-10-28,100766_thegoldensycamore.com_Cross Device,583,0.42,89
2017-10-28,100776_gimmedelicious.com_Cross Device,0,0,0
2017-10-28,100778_meandmyinsanity.com_Cross Device,333,0.13,6
2017-10-28,100779_askamanager.org_Desktop,17647,73.35,4184
2017-10-28,100784_intheplayroom.co.uk_Cross Device,680,0.42,27
2017-10-28,100795_imalazymom.com_Cross Device,770,0.79,139
2017-10-28,100799_thebeautifulusefulproject.com_Cross Device,117,0.12,6
2017-10-28,100803_sandytoescreations.com_Cross Device,15,0.01,1
2017-10-28,100820_thisheartofmineblog.com_Cross Device,1301,0.74,130
2017-10-28,100848_workingmommagic.com_Cross Device,365,0.34,75
2017-10-28,100854_diyfunideas.com_Cross Device,2695,2.19,353
2017-10-28,100860_thedailyseam.com_Cross Device,482,0.17,115
2017-10-28,100867_michalenecerqua.com_Cross Device,88,0.05,2
2017-10-28,100873_americanheritagecooking.com_Cross Device,4721,7.84,28
2017-10-28,100874_thecottagemama.com_Cross Device,1827,1.49,489
2017-10-28,100880_creatingandco.com_Cross Device,106,0.16,33
2017-10-28,100884_momhomeguide.com_Cross Device,962,0.56,102
2017-10-28,100888_thebensonstreet.com_Cross Device,457,0.34,52
2017-10-28,100903_shockinglydelicious.com_Cross Device,2390,3.40,310
2017-10-28,100906_veggieandthebeastfeast.com_Cross Device,1037,0.87,92
2017-10-28,100910_thecentsiblelife.com_Cross Device,915,0.51,54
2017-10-28,100918_ahomewithpurpose.com_Cross Device,1225,1.03,186
2017-10-28,100920_hairbuddha.net_Cross Device,6991,5.53,543
2017-10-28,100924_glutenfreeguidehq.com_Cross Device,5,0,0
2017-10-28,100927_pinoyrecipe.net_Cross Device,1766,0.67,115
2017-10-28,100932_busy-mommy.com_Cross Device,551,0.37,134
2017-10-28,100943_freetimefrolics.com_Cross Device,7,0.00,4
2017-10-28,100955_morewithlesstoday.com_Cross Device,706,1.00,47
2017-10-28,100956_solveyourtech.com_Cross Device,11413,20.15,6918
2017-10-28,100975_basilmomma.com_Cross Device,439,0.23,18
2017-10-28,100985_udupi-recipes.com_Cross Device,2778,0.97,603
2017-10-28,100989_marvellous-provence.com_Cross Device,737,0.76,331
2017-10-28,100994_gingersnapcrafts.com_Cross Device,1667,1.43,180
2017-10-28,100996_sowanddipity.com_Cross Device,371,0.46,70
2017-10-28,101015_geniabeme.com_Cross Device,53,0.03,0
2017-10-28,101016_kidsonaplane.com_Cross Device,425,0.57,228
2017-10-28,101017_thewonderforest.com_Cross Device,4081,3.69,228
2017-10-28,101025_appunwrapper.com_Cross Device,1,0.00,0
2017-10-28,101026_sprinklebakes.com_Cross Device,4229,4.36,627
2017-10-28,101028_abirdandabean.com_Cross Device,93,0.07,3
2017-10-28,101035_mormonbuzzz.com_Cross Device,159,0.12,70
2017-10-28,101044_jennasuedesign.com/blog_Cross Device,368,0.29,35
2017-10-28,101052_bitesizedbiggie.com_Cross Device,987,0.58,294
2017-10-28,101058_simplyfrugal.ca_Cross Device,0,0,0
2017-10-28,101084_cultofmoney.com_Cross Device,47,0.04,11
2017-10-28,101085_weheartparties.com_Cross Device,749,0.40,631
2017-10-28,101086_thestay-at-home-momsurvivalguide.com_Cross Device,901,0.61,350
2017-10-28,101096_fabnfree.com_Cross Device,2824,2.71,86
2017-10-28,101110_thislilpiglet.net_Cross Device,643,0.42,37
2017-10-28,101114_lets-get-together.com_Cross Device,1845,1.64,151
2017-10-28,101120_loveoffamilyandhome.net_Cross Device,457,0.31,97
2017-10-28,101122_pneumaticaddict.com_Cross Device,336,0.29,50
2017-10-28,101126_homemadeginger.com_Cross Device,970,0.46,42
2017-10-28,101133_thedistractedmom.com_Cross Device,365,0.50,47
2017-10-28,101134_trimestertalk.com_Cross Device,9086,3.42,3129
2017-10-28,101149_morenascorner.com_Cross Device,497,0.12,59
2017-10-28,101173_SimpleSewingProjects.com_Cross Device,864,0.24,113
2017-10-28,101177_refurbished-ideas.com_Cross Device,226,0.06,98
2017-10-28,101190_lifeofasouthernmom.com_Cross Device,69,0.07,19
2017-10-28,101211_mariahspleasingplates.com_Cross Device,119,0.37,10
2017-10-28,101240_HoneysQuilling.com_Cross Device,161,0.06,22
2017-10-28,101241_oursmallhours.com_Cross Device,754,0.29,21
2017-10-28,101247_cleobuttera.com_Cross Device,3407,3.35,134
2017-10-28,101251_michigansavingandmore.com_Cross Device,149,0.27,7
2017-10-28,101259_onlinefanatic.com_Cross Device,6403,2.03,272
2017-10-28,101261_crochetstreet.com_Cross Device,206,0.04,24
2017-10-28,101292_applythelawofattraction.com_Cross Device,2993,1.72,1958
2017-10-28,101307_higherperspectives.com_Desktop,0,0,0
2017-10-28,101307_higherperspectives.com_Mobile,0,0,0
2017-10-28,101333_thefitfork.com_Cross Device,349,0.27,42
2017-10-28,101339_beathem.org_Cross Device,298,0.40,24
